date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2018-04-19,1573.2181624432951,1238.1367511159904,1905.2894085773075,31185.562420065777,24118.39520174472,37995.83935984654
2018-04-20,1901.1866791633738,1560.8989748702106,2230.154490963797,37880.785595635505,30582.652026677268,44979.600956935756
2018-04-21,2350.2913799047055,2014.866410574252,2691.1598820563554,46175.070795802036,38983.467819385005,52983.19761937605
2018-04-22,2417.1112562668936,2065.2736032301295,2724.9686645125676,47439.304218368605,40954.88319564951,54827.54332109257
2018-04-23,1620.055862612905,1293.9215322985085,1963.3793214919772,32426.690341024107,25177.314866392968,39777.04197092334
2018-04-24,1471.7575138298812,1134.6259854648613,1800.3827508715585,29195.641090775607,21402.681855796167,36435.832366764094
2018-04-25,1555.494701647008,1262.8533148985246,1879.4913837927286,31228.89470217029,24320.836276054153,38707.08492562147
2018-04-26,1642.2356811508098,1296.6035809298992,1948.8047771083359,32662.693423362696,25230.53059309936,40386.390923098814
2018-04-27,1969.7992312671245,1652.401808599335,2303.4879586606676,39353.865716673085,31881.223339634795,46320.989497789145
2018-04-28,2417.211885385124,2102.7289795270867,2718.923850526694,47616.03481529745,40568.332338530294,54814.15854587626
2018-04-29,2481.07268621923,2146.472108180371,2829.524788365106,48820.27448357868,41408.94543180179,56372.66887568969
2018-04-30,1679.838635692737,1347.0834216867129,2028.6301775581026,33720.57970693875,26777.56541782285,41398.78375854688
2018-05-01,1526.215781632481,1224.8443548723576,1861.1837170441231,30376.744474291303,23520.616080359094,37960.074826610144
2018-05-02,1603.580955923909,1282.6717504221147,1915.547972281041,32273.456219384716,25650.30748149435,39658.61282887999
2018-05-03,1683.0231543503057,1361.731949687934,2017.6563448864197,33549.43645643709,25590.935267361237,40269.55059042125
2018-05-04,2002.5016121164456,1683.3524517945616,2340.0183128495937,40064.4739204671,32949.43519657537,47015.206206987656
2018-05-05,2441.1999319685156,2111.738360156693,2785.4415414011487,48135.57301519367,40748.781342585535,55061.770432695936
2018-05-06,2495.8559098274036,2173.608232041591,2829.3427916010064,49137.539620126,41954.82096489102,56298.502131182926
2018-05-07,1685.1377016726885,1357.4342994508997,2023.9136253976008,33828.373416469236,26469.38456872972,41187.74343805401
2018-05-08,1521.936565725648,1200.720265662422,1864.0629879567155,30272.06055741878,23177.94627336028,37116.42062444539
2018-05-09,1589.8160727991701,1250.0168445989182,1902.2293470622024,31957.57806042214,24962.17338847409,38990.23987444301
2018-05-10,1660.0494686424356,1317.658402477587,1963.0787507787793,33027.9414227838,25842.857518421904,40130.17491187837
2018-05-11,1970.773810405296,1645.8398201786897,2310.5388054318573,39347.143821567835,32464.237830611637,46931.49446005379
2018-05-12,2401.3403210444285,2108.3833892224093,2753.6256685952735,47236.211799211495,39624.054861598015,54110.33932916818
2018-05-13,2448.6721684351696,2109.0154374681074,2783.135696272095,48073.70158094733,41215.22245902598,55375.63951563332
2018-05-14,1631.5429942526712,1316.327843906663,1971.8682187192594,32621.007237320107,25239.56004072547,40223.545034173345
2018-05-15,1462.9612867120609,1135.5541999926486,1793.4089653534866,28945.076451160778,21438.122029354545,36066.00632586026
2018-05-16,1526.585758781397,1194.3280453032296,1857.733113910802,30537.34708213478,24089.678129727778,37636.92375012343
2018-05-17,1593.7608603232568,1240.3102017851147,1943.50596288009,31542.737636409343,24543.38128160555,38324.93628443348
2018-05-18,1902.6696045860367,1580.389926864878,2236.537273806903,37826.54138726667,30592.951537555167,44811.54592731107
2018-05-19,2332.6831777137036,1996.577111567207,2666.923268636232,45710.45016655019,39060.947601103224,53097.60421363239
2018-05-20,2380.7185498510753,2047.2701392747556,2719.552531066451,46573.03279796688,39597.589247740216,53275.93360616995
2018-05-21,1565.517411461841,1236.3544132741943,1899.8419985299395,31175.039893561217,23777.870854566565,38295.17827075827
2018-05-22,1400.0315143443872,1077.323093510383,1726.9160464344984,27582.130948575574,20229.203050781896,34469.19574267023
2018-05-23,1467.8395516591554,1142.7384352447068,1779.5746848246645,29283.836764444844,22419.37288361721,36705.27987413426
2018-05-24,1540.184666105403,1185.6460581203019,1862.0938993622285,30422.589804888572,22773.138696689755,37705.62195063405
2018-05-25,1855.1297163380161,1516.7720070589303,2187.143067574916,36860.67139762589,29540.719558471268,44638.08851375129
2018-05-26,2291.9095770997187,1958.6984999194888,2597.307675234573,44916.3006549506,38004.433384624324,51714.113895559865
2018-05-27,2347.29228913281,2049.0813959511506,2680.4993779227393,45964.18865172878,39101.35229079692,52896.972510817366
2018-05-28,1539.8609760181805,1211.238382928476,1855.8084124494978,30760.927883721524,23054.867427589365,37876.90579357226
2018-05-29,1382.4028593709131,1065.8219219195548,1716.9432137651743,27367.81103611567,20539.752598198713,34264.489287180324
2018-05-30,1458.329758499717,1140.7227961787933,1802.779714305303,29269.8900043377,21258.41370261266,36480.92859320377
2018-05-31,1538.7192134367833,1197.1493600357426,1844.0196964986476,30605.10555956321,24025.781333986764,37879.76574937002
2018-06-01,1861.4732793242813,1536.1297464173185,2208.088056685902,37231.33428754676,29737.611190602747,44668.470147728294
2018-06-02,2305.6743216560717,1959.4096956563203,2645.7178289666185,45462.57536921355,37748.48060850833,52165.03905426437
2018-06-03,2367.948888480554,2040.2598735953106,2685.4122206640213,46669.59846992123,39517.5452674176,53842.92683926316
2018-06-04,1566.7528407364866,1224.5470878835588,1880.6888094572505,31605.42058749169,24707.768370930084,39228.768778052174
2018-06-05,1414.7626812479298,1074.2723684606708,1741.6019084801621,28328.203848879457,21139.53627086967,35189.353056422005
2018-06-06,1495.298084357926,1158.54356606998,1817.6166695661063,30320.38335759203,23383.976694244164,37020.82373460506
2018-06-07,1579.3645926913512,1250.8060856598486,1904.7288745015348,31717.853880756556,24750.73948846598,39048.78693659084
2018-06-08,1904.8135011028596,1568.6078353524395,2218.312768285208,38377.06067828377,31408.262818823274,45632.97040944044
2018-06-09,2350.6982412545885,1994.6195063887064,2686.9921695240605,46611.21602667309,39566.177070096644,53172.662429764525
2018-06-10,2413.638339034839,2088.13050955815,2742.0317939716247,47790.96202538496,40876.867524599984,55252.58646444851
2018-06-11,1612.1041340862048,1254.5896348891395,1950.3397900950815,32669.847209241267,25762.031073365742,39947.53418772733
2018-06-12,1458.807221683263,1121.0730392039784,1794.813765983683,29307.20899118957,21810.95940149324,36107.814146646204
2018-06-13,1537.1216496775987,1190.0955769783736,1872.1982566833278,31187.271433795646,23707.34044270139,38242.93479172503
2018-06-14,1618.1248777539947,1287.7685447994847,1952.0653223760698,32448.287885734553,24955.512263422763,39636.548586172816
2018-06-15,1939.755568665083,1619.479458233347,2292.508316600021,38949.57486597872,31857.130643587436,46109.1107981685
2018-06-16,2381.1675820550226,2042.3557021642628,2690.140955238737,47007.66013639885,39942.59939249084,54746.39491192423
2018-06-17,2439.091306148827,2119.305530862752,2764.014090907736,47996.86721035956,40744.10841274618,55021.28016818288
2018-06-18,1632.115583981204,1309.7938706715663,1954.2959960536905,32674.70571306638,25587.684172628815,39833.71146746667
2018-06-19,1473.075264320562,1173.6102648059643,1805.48352512841,29104.661694525934,21838.051974448925,36514.516931093836
2018-06-20,1545.4694807265837,1199.8724293079495,1867.3143817358418,30775.199604664856,24108.111119701945,38028.658702152105
2018-06-21,1620.49973561893,1285.665267665256,1945.8097611491369,31828.807755399303,25029.867491358516,39257.65562607836
