date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2017-06-07,1181.1543186246076,861.6523292609527,1501.2636094900079,25047.821731638178,17488.200495894864,32626.739334998438
2017-06-08,1265.6646095570568,934.2075325625473,1595.8698150483674,26442.08654581333,19599.169097790167,33255.500875234415
2017-06-09,1591.3784151024859,1284.2631374717132,1921.0435351014187,33092.81271481645,25981.314257188405,40256.94328412922
2017-06-10,2037.3599441312917,1715.2443998973088,2380.966901071067,41313.56191763503,34196.61001302255,48369.60189836013
2017-06-11,2100.2427160437605,1767.8780232452614,2388.131547150281,42475.43088582769,35455.91909248723,49402.53668685234
2017-06-12,1298.5138780307261,964.8191548543685,1639.9681388158585,27332.517053742453,20201.48421958364,34663.31481260816
2017-06-13,1144.9041907624207,805.8733088903724,1452.8685629481506,23944.787921493546,16841.039328467727,31277.03712234411
2017-06-14,1222.8087271752972,919.7310451187965,1555.1051341696532,25797.163943312025,18180.960271406017,32750.401418570244
2017-06-15,1303.3273042129395,970.8210561707459,1648.1651189498953,27028.64484635877,19649.42211388753,34008.62981722154
2017-06-16,1624.4217307459967,1287.0321219958632,1946.2222645070785,33499.32613989243,26633.682874053873,40834.190171422866
2017-06-17,2065.269255141589,1749.5754753489343,2389.5118385615065,41526.52918840751,34442.27064632959,48465.69525018894
2017-06-18,2122.623360998784,1780.5258820417641,2450.2619906953664,42485.36751940548,35404.2126716731,49335.802861490345
2017-06-19,1315.0951801199506,998.8794701165743,1664.210771145321,27134.119216207695,20296.809473622343,34368.92572281872
2017-06-20,1155.5405645181077,819.406266169492,1473.5337281694458,23536.999923238178,16552.963100292105,30732.55119500772
2017-06-21,1227.4779312721294,901.588330985931,1537.4302857548207,25183.14857901871,17007.85914211873,32460.69101738272
2017-06-22,1302.1259662824696,964.6236661745011,1647.9830565190002,26215.658082310238,18994.463216342443,33732.3575512877
2017-06-23,1617.5583310136458,1267.1976628982238,1946.780902782958,32498.4999266346,25282.859118971483,39607.359673149214
2017-06-24,2053.0548112253464,1727.2082839055488,2374.9157771987993,40352.56831662722,33452.80012740637,47291.688354876744
2017-06-25,2105.4601036848526,1786.855003940068,2437.993041419729,41156.16844251478,33893.65628103973,48981.627511468265
2017-06-26,1293.4635492436225,946.1602575316901,1616.7041044714817,25670.320554068097,18655.034450933388,32442.944120698565
2017-06-27,1129.9848840845084,793.9987277160027,1445.8680328818946,21961.475904272447,14992.488894709146,28496.63206795106
2017-06-28,1198.5911432241644,880.3624591974568,1524.9323840940742,23520.457935246828,16343.322869005375,30722.581957628172
2017-06-29,1270.533812542224,968.1343124138386,1600.6869508108998,24491.461853442397,17185.3772557518,32267.621367086973
2017-06-30,1583.9033736174854,1260.3482039720911,1926.6940882346098,30738.9622341857,22806.33689439264,38122.34786760989
2017-07-01,2017.980670796046,1675.8703598039913,2367.1460902570784,38583.75442441193,31780.46798793234,45587.35051749851
2017-07-02,2069.596277707802,1723.9662268984625,2398.245387237873,39403.454322927995,32309.17725251963,46752.32628500211
2017-07-03,1257.4111442735752,939.3594639205646,1603.4510442519777,23957.82773355788,17019.809642468943,30799.925484886753
2017-07-04,1094.3035610976904,761.9539250607396,1425.132179936447,20311.54457556391,12877.134412655068,26940.631081602358
2017-07-05,1163.787534779559,848.6836725380612,1485.4777659822291,21953.170273001135,14781.774385040533,29296.47296070912
2017-07-06,1237.0516227794255,908.1314625788842,1559.341422076956,23024.226021469607,15318.939502212657,29826.562638504773
2017-07-07,1552.1153234699993,1234.2336639551158,1877.127299138873,29386.166037428324,22297.638503549475,35496.4362846106
2017-07-08,1988.1823978984437,1678.4109463429784,2321.635000027669,37356.49570669701,29923.295062730715,44470.298965643095
2017-07-09,2042.0022475587857,1729.3594026555397,2372.927007302595,38309.35325336484,30165.526873355266,45360.42166088924
2017-07-10,1232.1525769626846,902.5902437557594,1556.886046801652,23000.924060112025,15755.20342181949,30410.516735161058
2017-07-11,1071.4283277740626,775.2067816621994,1411.415525256687,19492.28081906181,12368.520096510267,26344.72411331292
2017-07-12,1143.2619305791009,796.5046347928043,1470.9200643333672,21268.459691515178,14202.876503498619,28290.84218596856
2017-07-13,1218.7638820163215,888.2909152293022,1532.6923174425756,22467.60220969826,14847.364113108493,29028.949398349865
2017-07-14,1535.8807048928036,1201.901239835865,1882.7037873881984,28948.009016366905,22381.04885406616,36257.8454754124
2017-07-15,1973.7496381902095,1625.4488336125505,2298.7987696109585,37024.32762684427,29275.929812516737,43925.97885476453
2017-07-16,2029.0611578569365,1706.466563377619,2378.073258904289,38068.19525946819,31069.330767828484,45396.26041811789
2017-07-17,1220.3425412803651,897.3942138293536,1530.6117890184728,22833.704538205075,15060.136725468594,29673.36935380261
2017-07-18,1060.3474538229914,733.3577267674783,1370.6267971490597,19380.28418975559,12182.344125857167,26672.556274331033
2017-07-19,1132.4766026370753,807.8511497128907,1471.228334025333,21191.804151352502,14218.005368709551,28666.39549762403
2017-07-20,1207.8184717140787,866.6356640676872,1549.645755191268,22405.734367247744,15240.464284473946,29548.83614059552
2017-07-21,1524.3072087649664,1201.5201068556016,1845.06959114796,28880.203230614243,21413.012830340926,35822.39299220827
2017-07-22,1961.0770297424467,1621.1543856854043,2308.4745362424205,36930.178028400616,29524.438411848736,44131.01106119554
2017-07-23,2014.8242659381663,1705.33302283124,2336.7581829907485,37928.08891048394,30785.429545204064,45258.40733638745
